,L1_L2,L2_L3,L3_L4,L4_L5,L5_L6,L6_WM,is_man_gene
AC005498.2,0.3312413497402852,0.5996127888719813,0.39748860740871406,0.1291428068183934,0.3918416105744471,0.12280267501734267,False
ZFP28,0.008231052685752454,0.403631381786937,0.6556633357823778,0.16160741734448011,0.24384484400617346,0.2332961113813924,False
AC005498.3,0.1307950893244362,0.5673856795586019,0.271710101265418,0.7215984711790815,0.0420331594187679,0.11442069514956435,False
ZNF470,0.012005080458580356,0.3414232294077383,0.11545627113338448,0.4541040338307264,0.013012140116612236,0.4609456349401806,False
ZNF71,0.9821881604443338,0.7501933679651235,0.5273066008796847,0.8962715666828907,0.3565388459058282,0.15960717867395366,False
SMIM17,,,,,0.3147626788079074,0.31320789662316006,False
ZNF835,0.0022800833328664514,0.01968008515339488,0.19995949923682743,0.5180008001280025,0.02397715832107168,0.6741927250724118,False
AC006115.1,,,,,,,False
AC007228.2,0.27753445333532256,0.39359024966622613,0.37032702123978,0.5285655617472308,0.9936056172836815,0.5740175012941703,False
AC006115.3,,,,,,,False
ZIM2-AS1,0.28758144620432774,0.8451635145647672,0.1683610119559407,0.19367615771015356,0.3963335643948773,0.1153574348631478,False
ZIM2,,,,,,,False
PEG3,1.3678252452136084e-32,0.02117710888659798,0.2945575664623293,0.9849580400471163,2.606086070514768e-06,3.1307464288976853e-06,False
MIMT1,0.00732819758757789,0.5824149785532362,0.4784307859615239,0.24091622255726086,0.4786347960444426,0.5415144130731363,False
USP29,,,,,,,False
ZIM3,,,,,,,False
DUXA,,,,,,,False
ZNF264,0.006645890158723987,0.5411423513096961,0.8629028207409722,0.6766872612995491,0.07115508001926807,0.08544925848547742,False
AURKC,0.287581454790666,0.40103798902315135,0.21262195882282361,0.9923261692658331,0.23105292394990065,0.6116663515795938,False
ZNF805,0.705464558163624,0.7816710283515041,0.37032702123978,0.12137502345027225,0.060157863079312715,0.3132079139106218,False
AC005261.3,0.4283283572989579,0.08923913355615715,0.8496914665228856,0.4649904234872072,0.8426610240484619,0.2734714085400325,False
ZNF460-AS1,0.705464558163624,0.17794418765027967,0.3426962783179137,0.7907711319319158,0.9871804164035828,0.6875256422562364,False
ZNF460,,0.39359024966622613,0.37032702123978,0.3724730316864524,0.1595758403648018,0.16091916020594674,False
AC005261.1,3.8097078531047455e-10,0.5307123215410705,0.04079789826894854,0.09320403788740123,0.00036221410412153087,0.010076716425987573,False
ZNF543,0.8924751138285998,0.8369948156877308,0.55036991662498,0.3155151423589404,0.5755325175028623,0.977533190765618,False
AC005261.2,0.008906667517851881,0.10075783020849856,0.20451661045114491,0.5285655468485136,0.32025083325388226,,False
ZNF304,0.0006111415928410868,0.5490456286365837,0.047922834018595435,0.0861327943640506,0.014792271028153734,0.8267772610132731,False
ZNF547,0.0011578635406007548,0.6318255210822717,0.15732008597730093,0.09705929037729139,0.06932372294371514,0.6084132767158421,False
TRAPPC2B,0.00014923860838024453,0.6518216446927649,0.8362996850219004,0.8211693947761524,0.007710696821738103,0.23628617720668252,False
AC003002.1,,,,,,,False
ZNF548,0.000782729707414404,0.5469624838460457,0.16149469693327312,0.08769776164640762,0.31274341329738287,0.18092835632317003,False
AC003002.3,,,,,,,False
AC003002.2,,0.6226699408341148,0.6053487829640927,,,,False
ZNF17,0.06434174173685153,0.06759074485241985,0.4906089791818702,0.2308522362293794,0.18766284613302084,0.8799694460403947,False
ZNF749,0.29728603825033695,0.7943797254189243,0.3926050206900955,0.9377379128826738,0.18302644213698746,0.4419792454575857,False
AC004076.1,,,,,0.31476266151965326,0.31320787933569727,False
AC004076.2,,0.6226699408341148,0.31631919243960893,0.6747059812655201,0.7161206015563013,0.640086646202378,False
VN1R1,,,,,0.3147626960961606,0.989984004471989,False
ZNF772,0.1086924269239244,0.31785508555595204,0.4831427103887972,0.32713172851575534,0.1480634825237189,0.5749393041621614,False
AC003005.2,,,0.0530583229489642,0.11287734012723498,,,False
ZNF419,0.01678720437768624,0.5834393629571835,0.9602076112304363,0.3005372465145431,0.2753906019060384,0.5139803214841643,False
AC003005.1,,,,,,,False
ZNF773,0.06521096468512566,0.5444782829370487,0.7901086366951339,0.8781354387782345,0.66355908883126,0.5532393470760816,False
ZNF549,0.13210730617645305,0.261550270976981,0.08944643040658445,0.4313313144849866,0.0017104941817192773,0.6790137860677528,False
ZNF550,0.43746872939818693,0.6724456802697583,0.846851199275477,0.6326748696770632,0.3057527504267391,0.17109741728406852,False
ZNF416,0.11562657761711762,0.8451635184880932,0.9059006238594017,0.9923261692658331,0.413464204211324,0.20258731876591837,False
ZIK1,0.6458485761485686,0.7224986667766091,0.5338440393748,0.4132910716196172,0.5263985047827362,0.03159401868479677,False
ZNF530,0.13025298154289053,0.8282558103272228,0.41227378821616534,0.18161518558065665,0.0159986679111928,0.012706711925523232,False
ZNF134,0.010521730771655698,0.460118891144523,0.9984432155988794,0.7226777152795907,0.33624272005123457,0.07105897790258105,False
AC003682.1,,,,,,,False
ZNF211,0.03848996789195806,0.21342556348010264,0.5988417428345981,0.9348387698579811,0.06939565450236546,0.011411507801875087,False
ZSCAN4,,,,,,,False
ZNF551,0.5923524281184798,0.47642595621410433,0.07644823921862133,0.4056434078232658,0.0007811111816582872,0.18562001134756007,False
AC003006.1,,,,,,,False
ZNF154,0.03296041835355888,0.3851510155476606,0.14401894881254665,0.4220067304147569,0.12575406015956833,0.32833279691223083,False
ZNF671,0.19700663514672545,0.4165818208336921,0.6943234397253146,0.7092015208812903,0.16072697905820485,0.1680239111932431,False
ZNF776,0.0815241584472652,0.251303508494324,0.7901490958902339,0.95279998751775,0.7211826729742683,0.2310632798238984,False
ZNF586,0.6163005961731742,0.5235769491778851,0.4616339240029853,0.6747059777321776,0.18324954496310353,0.3255725133331556,False
ZNF552,0.07889442562412025,0.0029162587169952376,0.3606426338234693,0.7263984653214415,0.9306428380049754,0.06195351869061305,False
AC010522.1,,,,,,,False
ZNF587B,0.007328197964364941,0.09823888893530462,0.1485004379675301,0.15453485694692107,0.21085567640517144,0.1378256329643512,False
ZNF814,0.037504989710915905,0.46318801802591536,0.8495786522792352,0.9523585439116418,0.005504131186421684,0.4214210781305233,False
ZNF587,0.08210921832446004,0.7725882368068632,0.5392394884824745,0.8454642889242846,0.6509011655254457,0.7541649406920704,False
AC010326.2,,,,,,,False
ZNF417,0.3122750645035201,0.8022739437138773,0.2015670389664722,0.9052432860393447,0.04695930989890716,0.6901598855187585,False
ZNF418,0.0502472382734725,0.04318618874040821,0.6459996746875591,0.18271122455652714,0.0268365299515925,0.5178292368279336,False
ZNF256,0.7054645497506498,0.5235769443480098,0.61408948563431,0.3971002184409559,0.23830309906915703,0.23387995638092535,False
C19orf18,0.11562659525420342,0.6299994116187728,0.11965661928404435,0.20658277755994123,0.725378831780158,0.3592373575652926,False
ZNF606,0.02317282006910785,0.9246610720853901,0.3234624871768994,0.5696787026961263,0.053165218051039534,0.11558711659952468,False
ZSCAN1,0.022869477852497714,0.3902553309237169,0.06209895818620055,0.05587283754227336,0.0019457041114433857,0.5104956792347501,False
ZNF135,0.0003999968327509595,0.7005191730317519,0.4190948812148646,0.14845305698654246,0.3772469776651479,0.2953081324375337,False
ZSCAN18,1.949586179798916e-13,0.18773553701282533,0.03804288725754082,0.9732116593726448,0.00013383738331767893,0.46822526809205456,False
ZNF329,0.016514603168095127,0.24281569493525784,0.13682761918875028,0.0896407658782956,0.03129543332225185,0.49349397498299274,False
ZNF274,0.07017221892975589,0.8653469245635915,0.6423125494907964,0.7390331957373609,0.5408017840073085,0.35507194134394193,False
ZNF544,0.00021715344967357823,0.721299157598168,0.062128936613835,0.8441723101238392,0.0015606187249423693,0.5037257956016062,False
AC020915.5,,,,,,,False
AC020915.3,0.045628730274771524,0.6509284790455627,0.008628789991240008,0.15449225495660848,0.8626461271232554,0.3874904620012777,False
ZNF8,0.060936558239121724,0.9932079607898995,0.7663674423227176,0.6995346074521929,0.6770766141840237,0.02337260667645527,False
AC020915.1,,0.39359024966622613,0.37032702123978,,,0.16091917544921377,False
ERVK3-1,0.005902635250322065,0.8438334721374161,0.4931504804840783,0.3472653796129782,3.795151045822773e-05,0.7444300443591992,False
AC010642.2,1.0763615772784929e-08,0.6879189128279355,0.8398923568031772,0.16158526497892767,0.016164401296245613,0.5858033437301514,False
ZSCAN22,0.5923524348873143,0.2792477508115121,0.44078313765124066,0.7896054741689489,0.98069275534783,0.9697621358668173,False
A1BG,0.0011567542167619069,0.910065389507225,0.6801695098691957,0.6673128634792302,0.01871617898371964,6.851385316182968e-08,False
A1BG-AS1,0.27919482641536114,0.5812974472587688,0.5989955940270493,0.6652506373644911,0.05883839538220035,0.809559904669011,False
ZNF497,0.08656699215925467,0.1958962890277395,0.6606297017797556,0.6678931423036334,0.5917140241094687,0.6578540793406549,False
AC012313.2,,,,0.5285655766459464,0.32025086822459337,,False
AC012313.6,,0.6226699408341148,0.6053487829640927,,,,False
ZNF837,0.1345595572116709,0.26140904065979376,0.6175359704504053,0.9923261692658331,0.8367139102021498,0.15402273812881448,False
RPS5,1.7686045023518752e-20,0.38872986764780104,0.7005920079172281,0.556798306459825,3.9849306741385666e-12,1.676069845094811e-12,False
RNF225,,,,,,,False
LINC02560,,0.39359024966622613,0.848012846778571,0.11287734012723498,0.15486733836338548,0.3267495943308273,False
ZNF584,0.2683840396231208,0.44652528949359693,0.6886571795581337,0.7463101178778038,0.7491153706340014,0.5706922767482948,False
AC012313.1,0.19299635917831248,0.1536728081866966,0.5213862459327083,0.24103701690736024,0.693803538785075,0.5443216270722089,False
AC012313.5,0.023716947297780767,0.4010380091055292,0.9336422499458852,0.8697511377045338,0.6265404347589395,0.9799208383489748,False
ZNF132,0.11562657761711762,0.40103798902315135,0.07922148724733642,0.5445255986500614,0.03564580337618378,0.4260260609708244,False
AC012313.8,,0.6226699221275281,0.6053487635631842,,0.31476266151965326,0.9899840041140463,False
ZNF324B,0.5923524363408781,0.23384957111593377,0.18294268135963274,0.827934607361476,0.7648841411062811,0.973374894479183,False
ZNF324,0.5522808955309794,0.4548850670790683,0.3073732298100226,0.698113574493815,0.002880236214018607,0.8580283331356413,False
ZNF446,0.0031182398592595967,0.5996341831644907,0.7180009910789664,0.689333866778145,0.05367518665300574,0.071765679412829,False
AC012313.7,,,,,,,False
SLC27A5,0.0002916862282305616,0.11446277911729423,0.3004037033827903,0.1780618928525164,0.1242881202156371,0.2549355768846473,False
AC012313.9,0.19299640554468295,0.2765822664459715,0.6053488023649988,,0.3147626960961606,0.3132079139106218,False
ZBTB45,0.07977228449658301,0.8557210774490178,0.7092703476819757,0.7931471300704558,0.054457205675110316,0.7868311069433502,False
TRIM28,1.2215476982227972e-10,0.27241910541452036,0.22611133858162322,0.24940521400617893,4.818368657962833e-06,0.007024221691315282,False
CHMP2A,1.1144397144811875e-10,0.9505450043244636,0.18046198358139326,0.9729794324642753,0.0002214449064808281,0.16846158084168233,False
UBE2M,1.1500358250796947e-15,0.04398654712188844,0.6755071007135464,0.17648765898957877,8.45268698106948e-14,0.0003969022687088752,False
MZF1-AS1,0.2699102920569285,0.3898981605112697,0.32733434077192547,0.8781354387782345,0.6938035448145032,0.6875256421473201,False
MZF1,0.001638167126070437,0.25699658110935575,0.11925415420469614,0.1351257029133391,0.019359419576178795,0.9597378483777608,False
AC016629.2,,0.6226699034209389,0.6053487441622722,0.5285655468485136,0.32025083325388226,,False
SRY,,,,,,,False
RPS4Y1,0.003386742537415577,0.594606857454107,0.3872465647287423,0.3914412396652063,0.9508067461334874,0.001683740902302557,False
AC006157.1,,,,,0.31476266151965326,0.31320787933569727,False
ZFY,0.19299638236149844,0.04220328252137829,0.0530583229489642,0.8514453719971752,0.9909497298763298,0.15354399994650345,False
ZFY-AS1,,,,,,,False
LINC00278,,,,,,,False
TGIF2LY,,,,,,,False
AC010737.1,,,,,,,False
AC010722.1,,,,,,,False
PCDH11Y,0.19299638236149844,0.04220328252137829,,,0.15486733836338548,0.5532393470760816,False
TSPY2,,,,,,,False
LINC00280,,,,,,,False
TTTY1B,,,,,,,False
TTTY2B,,,,,,,False
TTTY21B,,,,,,,False
TTTY7,,,,,,,False
TTTY8B,,,,,,,False
AMELY,,,,,,,False
TBL1Y,,,,,,,False
TTTY16,,,,,,,False
TTTY12,,,,,,,False
LINC00279,,,,,,,False
TTTY18,,,,,,,False
TTTY19,,,,,,,False
TTTY11,,,,,,,False
TTTY20,,,,,,,False
TSPY4,,,,,,,False
TSPY8,,,,,,,False
TSPY3,,,,,,,False
FAM197Y5,,,,,,,False
TSPY1,,,,,,,False
TSPY10,,,,,,,False
TTTY8,,,,,,,False
TTTY7B,,,,,,,False
TTTY21,,,,,,,False
TTTY2,,,,,,,False
TTTY1,,,,,,,False
TTTY22,,,,,,,False
AC010891.1,,,,,,,False
TTTY23,,,,,,,False
TTTY15,,0.4862833271919158,0.4647103918027583,,0.3147626788079074,0.31320789662316006,False
USP9Y,0.892910653797146,0.7816710340879927,0.37032703842912085,0.2743733348885047,0.3224290671586375,0.989984004471989,False
DDX3Y,0.7054645519481907,0.7266176615685905,0.20451661045114491,0.27437338126370864,0.66355908883126,0.15354399994650345,False
UTY,0.19299640554468295,0.2765822664459715,0.3163191915786153,0.49958653311275025,0.9936056172810719,0.9899840046509604,False
TMSB4Y,0.4430790534892276,0.6226699408341148,0.6053487829640927,,,,False
VCY,,,,,,,False
VCY1B,,,,,,,False
AC010723.1,,,,,,,False
NLGN4Y,,0.3243361011650556,0.300690411400537,0.27437338126370864,0.08477127233806796,0.08577595344011087,False
NLGN4Y-AS1,,,,,,,False
FAM41AY1,,,,,,,False
FAM224B,,,,,,,False
CDY2B,,,,,,,False
CDY2A,,,,,,,False
FAM224A,,,,,,,False
FAM41AY2,,,,,,,False
AC022486.1,,,,,,,False
HSFY1,,,,,,,False
TTTY9B,,,,,,,False
HSFY2,,,,,,,False
TTTY14,0.277534432044527,0.4862833271919158,0.4647103918027583,0.5285655319497953,0.9936056168240218,0.9899840039350749,False
AC010889.1,,,,,,,False
KDM5D,0.7054645508494202,0.7816710255795929,0.848012846778571,0.8514453719971752,0.1595758403648018,0.16091916020594674,False
TTTY10,,,,,,,False
EIF1AY,0.7054645519481907,0.5235769491778851,0.296566852971745,0.5591031587693717,0.3740233336151155,0.4011410790348374,False
RPS4Y2,,,,,,,False
AC007876.1,,,,,,,False
PRORY,,,,,,,False
RBMY1B,,,,,,,False
RBMY1A1,,,,,,,False
TTTY13,,,,,,,False
RBMY1D,,,,,,,False
RBMY1E,,,,,,,False
PRY2,,,,,,,False
AC007359.1,,,,,,,False
TTTY6B,,,,,,,False
RBMY1F,,,,,,,False
TTTY5,,,,,,,False
RBMY1J,,,,,,,False
AC008175.1,,,,,,,False
TTTY6,,,,,,,False
PRY,,,,,,,False
TTTY17A,,,,,,,False
TTTY4,,,,,,,False
BPY2,,,,,,,False
DAZ1,,,,,,,False
DAZ2,,,,,,,False
TTTY3B,,,,,,,False
CDY1B,,,,,,,False
TTTY17B,,,,,,,False
TTTY4B,,,,,,,False
BPY2B,,,,,,,False
DAZ3,,,,,,,False
DAZ4,,,,,,,False
BPY2C,,,,,,,False
TTTY4C,,,,,,,False
TTTY17C,,,,,,,False
LINC00266-4P,,,,,,,False
CDY1,,,,,,,False
TTTY3,,,,,,,False
CU104787.1,,,,,,,False
AP000542.3,,,,,,,False
AP000542.2,,,,0.5285655617472308,0.3202508507392386,,False
OR11H1,,,,,,,False
AP000534.1,,,,,,,False
AP000532.2,,,,,,,False
POTEH,,,,,,,False
POTEH-AS1,,,,,,,False
AP000527.1,0.4430790736530349,,0.0530583229489642,0.49958656870465357,0.9936056176277738,0.3132079311980824,False
AC145543.1,,,,,,,False
AP000547.2,,,,,,,False
CCT8L2,,,,,,,False
AP000547.3,0.705464558163624,0.6158738692916848,0.55036991662498,0.8514453719971752,0.40558285773650815,0.02676634432292103,False
AP000365.1,,,,,,,False
LINC01665,,,,0.5285655170510752,0.3202507982831661,,False
XKR3,,,,,,,False
AC007064.2,,,,,,,False
IGKV1OR22-5,,,,,,,False
IGKV2OR22-4,,,,,,,False
IGKV2OR22-3,,,,,,,False
IGKV3OR22-2,,,,,,,False
IGKV1OR22-1,,,,,,,False
GAB4,,,,,,,False
AC006946.2,0.1307950974699929,0.2557130064683903,0.5932186064775467,0.3076609920627084,0.5991687869594502,0.4160789904538579,False
AC006946.3,0.4430790938168401,0.6226699595406984,0.6053488023649988,,,0.32180426724937844,False
IL17RA,0.04253933619249366,0.06921894977991362,0.11623677257341931,0.021977960850586526,0.0015300447440143436,0.002014805103046516,False
TMEM121B,3.987020470695484e-07,0.0558717325035982,0.9070136479865937,0.7306781529070658,0.017173363659171215,0.003453152502531603,False
LINC01664,0.0014281088877340028,0.1681317220922032,0.11006093421341094,0.4313313144849866,0.04790528674566104,0.5191932533859956,False
HDHD5,0.0009274001649378426,0.04333302162187401,0.5512809638598891,0.7922262359010857,0.002489272758616778,0.8536600210954515,False
HDHD5-AS1,0.003401671012958678,0.7134851541429511,0.5213862316009281,0.2622125256796203,0.014549122345423398,0.11443704448864371,False
ADA2,0.0019026232232135945,0.23233855761688355,0.7253361209795288,0.8249049453804328,0.16585598340337357,0.715728602087311,False
CECR3,,,,,,,False
CECR2,0.447349569056985,0.7701964506611105,0.7259937449496288,0.5695045383963838,0.1255634003387893,0.055838872365704145,False
SLC25A18,0.00869526413849678,0.9501127352329446,0.22321895333853092,0.1144102735313183,0.000496761739094456,0.15344267350085727,False
AC007666.1,,0.3243361272616688,0.9521749341623629,0.8514453719971752,0.5702424865274648,0.3132078620482331,False
ATP6V1E1,1.7245487524433634e-30,0.00045422961661787753,0.6850651122503644,0.7929009746938847,6.080212456423445e-21,1.4049571648854077e-08,False
BCL2L13,0.009442894812908643,0.16052084292381058,0.36256110757961735,0.04826712900704103,0.002061448878869779,0.25740134734157777,False
BID,0.0017468931249608128,0.08077118105729993,0.09868154413222555,0.20308663024502463,0.00022645308955620243,0.04751091567072693,False
LINC00528,,,,,0.31476266151965326,0.31320787933569727,False
MICAL3,5.293301389626363e-08,0.19114558330080025,0.15668521007852618,0.18672971114705791,0.00011152252305276533,0.001143956628582556,False
LINC01634,,,,,,,False
AC016027.1,0.4430790534892276,0.2702618702188889,0.246996131822387,0.27437335807610774,0.9889067869052028,0.3083796848671452,False
PEX26,3.3568480105338866e-06,0.7583967639220712,0.5296281595884518,0.5096226334748184,0.0004307154228317682,0.17616481443934742,False
TUBA8,0.0011291809925191639,0.15605734361246315,0.19253470948155638,0.808037734289586,0.23962546571561832,0.005504233784184435,False
AC008079.2,0.7054645446339864,0.7266176515037059,0.6582427533564136,0.8781354431620755,0.32242911107408534,0.9899840042962292,False
USP18,0.250225803379882,0.755539338363831,0.8099781278325173,0.8360522236429551,0.5384282773363366,0.029891674607615035,False
AC008079.1,,,,,,,False
LINC01660,,,,,,,False
AC011718.1,,,,,,,False
FAM230A,0.4430790534892276,0.6226699408341148,0.6053487829640927,,0.3147626788079074,0.31320789662316006,False
AC023490.1,,,,,,,False
AC023490.3,,,,,,,False
GGTLC3,,,,,,,False
TMEM191B,0.00018292122287479051,0.06403626171667669,0.16964777773858325,0.7670050469369409,0.0003626281927530487,0.7016670564276004,False
RIMBP3,,,,,,,False
LINC01662,,,,,,,False
LINC01663,,,,,,,False
DGCR6,0.05032807051545235,0.18500065421828446,0.7860158606661654,0.5966961984905971,0.020138087584061663,0.4353315250348776,False
AC007326.4,,,,,,,False
PRODH,0.11562659120301827,0.29394286394606545,0.20451659414387333,0.3724730316864524,0.9909497298763298,0.42602607223139033,False
AC007326.2,,,,,,,False
DGCR9,2.123246112698637e-06,0.6996142045630922,0.20155987571072426,0.5309352520102167,0.26473111343426803,0.003352790859362925,False
DGCR2,2.168613269720513e-06,0.2875495962984643,0.7102569995991594,0.004131000104119059,0.02148047354096519,0.09732251665099204,False
AC004471.1,,,,,,,False
AC004471.2,,0.6226699408341148,0.6053487829640927,,0.3147626788079074,0.31320789662316006,False
ESS2,0.007902846146548907,0.3070076719333561,0.5717049818211549,0.3013679196830812,0.0238254509520506,0.07016552153874606,False
TSSK2,,,,,,,False
GSC2,,,,,,,False
LINC01311,0.02371694241258618,0.02204369276765363,0.032610402966663746,0.39710020083108544,0.42147017466835,0.09990279834919355,False
SLC25A1,5.368028117653833e-06,0.8735178650086892,0.9914630804120603,0.8383951300716381,0.15385631354355453,0.01009537028199925,False
CLTCL1,0.447349569056985,0.2249125176162746,0.1228992563886329,0.10140474890188253,0.04260307026353631,0.5060830447052201,False
HIRA,0.01443850176484492,0.29283405320974837,0.580246017429392,0.26195720015344764,0.5813652585451885,0.12567247714178234,False
C22orf39,2.9525023165837867e-10,0.9103817459736308,0.6769432264637164,0.5815310969609588,3.5898533318973427e-08,0.4666626421411051,False
MRPL40,3.826180345822171e-06,0.6963184271354331,0.6579106716322745,0.8820645072168152,0.0424883797195394,0.5566246574683715,False
AC000068.1,0.19299640554468295,0.27658224058269115,0.05276819682849213,0.14206934959533454,0.32025086822459337,0.32180426724937844,False
UFD1,0.0003849434036075089,0.94648388073586,0.12268885034872373,0.3714434632756274,0.154030738672318,0.34518753377687617,False
AC000068.3,,0.39359024966622613,0.848012846778571,0.49958656870465357,0.5569772658529442,0.5532393470760816,False
AC000068.2,0.705464558163624,0.2765822535143317,0.6053487829640927,0.3724730316864524,0.570242495722121,0.31320789662316006,False
CDC45,0.2884044407940962,0.2470215632772228,0.37032702123978,0.5285655468485136,0.9936056170538516,0.3255725000282388,False
CLDN5,0.2863761736382975,0.1639664221680007,0.978976048389508,0.20357533589859902,0.033749917795272394,0.466307175648496,False
LINC00895,,,,,,,False
AC000067.1,,,,,,,False
SEPT5,,0.4862833506593368,0.46471041583958106,,0.31476273067266286,0.9899840048299318,False
AC000093.1,0.03305842791829431,0.6154453307714225,0.6139618140567293,0.8108049754650896,0.5645920894307774,0.8335687605535768,False
GP1BB,,,,,,,False
TBX1,0.6342678117254079,0.7701964506611105,0.3251306701863077,0.15453486433231886,0.08060814970145294,0.12963275136788593,False
GNB1L,0.0020576594181676124,0.7467117273130119,0.04993842478981775,0.2174586407367924,0.4398592084911832,0.48307922172219564,False
RTL10,6.0780005978892275e-06,0.10839953805200972,0.5036166911294122,0.9551383682729306,0.055569933187326184,0.0696822318592881,False
TXNRD2,0.011474133915851734,0.16811017512812912,0.003206672871417965,0.08091716369669896,0.08195192991154895,0.03850761654491648,False
COMT,0.001734990641754837,0.7777040269336151,0.16833129763905005,0.593307446141776,0.00043263825872844524,6.564501084100983e-08,False
ARVCF,0.04393431746864834,0.5140440175728105,0.32537850517609435,0.5342440363080432,0.0017838466536949944,0.7523341842725736,False
TANGO2,0.002272165812812141,0.10391660551178654,0.1827019461174354,0.07506727139648993,1.9793177881493133e-06,0.1773238833134874,False
AC006547.1,,,,,,,False
AC006547.3,0.04615157518365645,0.688376198321758,0.5721616342059066,0.30136894023739697,0.0017459001893420877,0.9826246323983696,False
DGCR8,0.003562838565198222,0.6720506192467801,0.16224248775581587,0.39104301787040097,0.0071521179647902906,0.3808156447775737,False
AC006547.2,,,,,,,False
TRMT2A,0.1335605486804501,0.45984850692434553,0.17074367249576247,0.05032744209288557,0.00038093704966799056,0.12330808940257797,False
RANBP1,9.421705527300047e-14,0.9336652742134129,0.3392706500378698,0.9755075456597397,1.5772555704534889e-09,0.8614043739115,False
ZDHHC8,1.1282597430393554e-14,0.3261700014580362,0.007486372109462205,0.557538221274889,0.0005949116168970213,0.06314612056957782,False
CCDC188,,0.3243361272616688,0.3006904374701942,0.5285655319497953,0.9936056169382843,0.31320787933569727,False
AC007663.2,0.19299640554468295,0.2765822535143317,0.6053487829640927,,,,False
LINC00896,,,0.0530583229489642,0.49958656870465357,0.9936056173992487,0.9899840042930177,False
RTN4R,6.393223715258219e-25,0.8388403909202974,0.677835476861947,0.7407565693896698,2.034271352249119e-11,5.062284016948902e-15,False
DGCR6L,0.0011608391415550592,0.18211095128000854,0.8932071877235686,0.7429864277805192,0.03069705136418387,0.001791146811873941,False
AC007663.3,0.4430790736530349,0.2702618702188889,0.08488296087863816,0.0014561948719931943,0.3147626960961606,0.5740175058608002,False
AC007731.1,,,,,,,False
AC007731.3,,,,,,,False
USP41,,,,,,,False
ZNF74,0.8363794989806907,0.08902116668248909,0.37916372589250613,0.1284536182861861,0.00016074532919945655,0.30411683245416155,False
SCARF2,0.06521096468512566,0.6199041792906677,0.39748863728865946,0.6732357706394673,0.20196657371662205,0.7181432653238224,False
AC007731.5,,,,,,,False
KLHL22,4.8090331602325485e-08,0.24278525026066475,0.21081576073811556,0.3024211936428458,0.001808379868543833,0.3884310751229526,False
MED15,3.0211755237388076e-05,0.4680377433089552,0.014458168926867437,0.07414628126692717,0.0005571131654779464,0.4466624163366162,False
AC007731.4,,,,,,,False
PI4KA,1.3888606496394382e-41,0.8056752121429227,0.028004572597642493,0.815336419521189,1.0663604409766912e-09,1.2682441894500617e-33,False
SERPIND1,0.705464558163624,0.04220329323882637,0.0530583229489642,0.8514453719971752,0.1595758403648018,0.16091916020594674,False
SNAP29,4.511771952961553e-08,0.12817769266894932,0.2579880589997881,0.8276807125583071,0.1335495029381216,0.5813241109213312,False
AC007308.1,,,,,0.3147626788079074,0.31320789662316006,False
CRKL,0.0013003351047396604,0.13124002897663956,0.5376800228975527,0.3461477501524298,0.00016296652903254234,0.9700432896617646,False
LINC01637,1.4501943279989277e-05,0.7230558750481269,0.6856728338705086,0.9570202553353966,0.006735299073075486,0.018149583569160483,False
AIFM3,0.00013463653783912335,0.13106977177538298,0.0999660140917473,0.14497652541748865,0.0006482410113601917,0.2034754602727584,False
AC002470.1,0.00732819758757789,0.13609382125887337,0.9169078074731569,0.9134657463297333,0.21085568297609827,0.2145912242502453,False
LZTR1,0.0013952786878076106,0.9106349127627332,0.32486493226918,0.4926386297216324,0.45281082147726126,0.6082647621579019,False
THAP7,1.1883683602702977e-06,0.488945635232504,0.12494893835344217,0.45623580811476117,0.0003326733022883118,0.7299823756998041,False
THAP7-AS1,0.052897174703101596,0.3274567504982977,0.3510078342860625,0.8754192194610629,0.00443333589779683,0.09182437921533403,False
P2RX6,0.00583975704142748,0.18370678723635098,0.6689126169791326,0.024727975371166794,0.4277669669046871,0.009587459914786593,False
SLC7A4,0.001726629154785756,0.609573264002982,0.7089625839257412,0.6754963840139718,0.0008920385293803815,0.765026206751358,False
AC002472.1,,,,,,,False
LRRC74B,0.06521096468512566,0.004016738843877943,0.0530583229489642,0.11287734012723498,,0.32180426724937844,False
AP000550.1,0.023716947297780767,0.11817876044407316,0.3006904374701942,,0.31476266151965326,0.31320787933569727,False
AP000550.2,,,,,,,False
GGT2,0.19299640554468295,0.7816710283515041,0.37032702123978,0.3724730316864524,0.1595758403648018,,False
AP000552.1,,0.4862833506593368,0.46471041583958106,,,,False
AP000552.3,,,,,,,False
LINC01651,,,,,,,False
RIMBP3B,,,,,,,False
HIC2,0.006095754714714651,0.485111995079867,0.34034012183488294,0.4886258030839572,0.4905268253466587,0.20026887662538964,False
TMEM191C,0.0012778675933677714,0.7553754713533093,0.6730255798518341,0.9723015028631226,3.529455814507762e-06,0.11383552951458976,False
RIMBP3C,0.19299638236149844,0.04220328252137829,0.0530583229489642,0.49958655318638434,0.32025083325388226,,False
UBE2L3,5.628700654634397e-10,0.029515121195397245,0.2578582113314296,0.20481870935224117,9.753352746137114e-10,0.03387779996911868,False
YDJC,1.937341189421662e-06,0.4771713526451107,0.814230086021021,0.4561903568522686,0.029524016516984043,0.907711606519002,False
CCDC116,0.19299640554468295,0.04220329323882637,,,,,False
AP000553.3,0.4430790736530349,0.4862833271919158,0.4647103918027583,0.5285655617472308,0.55697726109645,0.5532393470760816,False
