,L1_L2,L2_L3,L3_L4,L4_L5,L5_L6,L6_WM,is_man_gene
ORC6,0.9254925558264324,0.0395146152620988,0.66359633909128,0.8718498992110175,0.1276417153994801,0.7629649498431994,False
MYLK3,,0.25746849121901705,0.9291368801930504,0.9801961184044058,0.07880736129334677,0.24562762128584384,False
C16orf87,0.0005290674169441975,0.15173768065541146,0.9782461063983764,0.26687315063358225,0.7161971200945257,0.2291930342569337,False
GPT2,0.003720225128962319,0.5976577831706902,0.0259462014493685,0.38513696364400174,0.7984072065280428,0.2880842948276338,False
DNAJA2,2.0963530781267278e-14,0.7937218829108668,0.4324939714075591,0.24288020684814873,3.156973177678549e-05,5.321466570147928e-06,False
AC018845.3,,,,0.5695501730567416,0.3107492714729213,,False
AC018845.1,,,,,,,False
NETO2,5.664051548266893e-10,0.14408685961187895,0.012074384110852435,0.03976754947517734,0.004991594016164774,1.586526604990425e-08,False
ITFG1-AS1,0.9571058832300734,0.9835777761104504,0.08734691174882002,0.018441105121831995,0.5799707703420345,0.7461475805791687,False
ITFG1,1.9955796670907074e-22,0.7691006484015677,0.300962321579793,0.505665495380355,6.564231010803844e-08,1.2760218804787097e-13,False
AC007494.2,,,,,,,False
AC007533.1,,,,,,,False
PHKB,0.03415754495360173,0.32709879070029857,0.509704212096797,0.11904495475465994,6.121306918367093e-05,0.24190945667549132,False
LINC02133,0.29935249078555415,0.9835777759169895,0.9101855155758387,0.7208322737411553,0.1514821764746284,,False
LINC02192,0.0032999751313096543,0.20201004912375747,0.0011851975598401688,0.0026823893723949385,1.9046041160190504e-05,0.134885693911015,False
LINC02134,0.29935249078555415,0.298141476170891,0.6389098972484948,0.5695501881755332,0.3107492904200654,0.24562763537627955,False
ABCC12,0.003880420056546742,0.7376316735803286,0.32695772855322425,0.02703338022460462,1.097909624550334e-06,0.00964737842858158,False
ABCC11,0.6085307257482027,0.9835777766754792,0.3300436752399398,0.012830217522203565,0.08738857642214913,0.13561914630078928,False
LONP2,0.024559692604619272,0.00203450508541911,0.7734292879907846,0.7436511986765416,0.007542960215979266,0.3194431411596454,False
SIAH1,8.302997922455e-06,0.019207742719787313,0.41970130064034816,0.9390471665245197,0.0037805486933038153,0.3142672439428309,False
N4BP1,0.0007394085676536913,0.09415413990534234,0.4600982192435181,0.2981397547915643,0.03839963855592531,0.9618858237408223,False
AC026470.2,,,,,,,False
AC023813.1,,,,,,,False
AC007611.1,,0.47447851333310176,0.5067621063023304,0.5695501881755332,0.3107492904200654,0.24562762128584384,False
AC023813.3,0.2993525192231709,0.047984488185516525,,,,,False
AC023813.4,,,,,,,False
AC044798.1,,,,,,,False
AC044798.2,,,,,,,False
CBLN1,0.004001577329549453,0.39623410697407957,0.6224163802933043,0.8095050095137108,0.02010389501395617,0.31638813476414923,False
AC007614.1,,0.31135492217930216,0.9101855155758387,0.6560634536405076,0.09486983131836048,0.39849774908336877,False
C16orf78,,,,,,,False
AC007861.1,,,,,,,False
AC007861.2,,,,,,,False
LINC02179,,,,,,,False
ZNF423,0.5434092731522919,0.546357783949985,0.1750592133992048,0.2878479758590377,0.06741149371179361,0.6597558145374915,False
AC007603.1,,,,,,,False
CNEP1R1,4.344387551038547e-06,0.8998305091327468,0.488504309984501,0.6572930281421481,0.022271325207159076,0.00897270184675564,False
AC007610.1,,,,,,,False
HEATR3,0.037317976653795194,0.5568904116229363,0.8314838328915334,0.28188162595307226,0.9306191977647833,0.5438689057094395,False
AC007610.2,,,,,,,False
TENT4B,0.06602495383595706,0.5558037461004082,0.6277889952821416,0.8560648049144685,0.021167316947647986,0.7009520525789175,False
ADCY7,0.011842249582606034,0.04159024065103108,0.5978401743949727,0.7404961316288798,0.22465272865628744,0.74872924838177,False
BRD7,2.6956164932418873e-06,0.0334761650114755,0.518911185856636,0.5098410677985894,0.2176062539192849,0.00020623115756960284,False
AC007493.2,,,,,,,False
LINC02178,,,,,,,False
AC007493.1,,,,0.5695501881755332,0.9842959931411813,0.38945784330654953,False
NKD1,0.007609411794715943,0.04393662406973471,0.6577260182503192,0.4724974760244198,0.015232138310622003,0.26887615842047796,False
AC007608.2,,,,,,,False
AC007608.1,,,,,,,False
AC007608.3,,,,0.5695501881755332,0.3107492904200654,0.24562762128584384,False
SNX20,0.33618926240646474,0.6132070558446958,0.6389098779445004,0.3239709192365934,0.07880734563415835,0.10036314719681325,False
NOD2,,,,0.42092997991795644,0.15148214439714527,0.24562760719540727,False
AC007728.2,,0.4744785387910989,0.5067621307853205,,,,False
CYLD,4.1788690129485993e-10,0.2062874877941878,0.6994858848288443,0.6381074050625116,0.0010946653881862497,0.6313668742023202,False
AC007728.1,,,,,,,False
LINC02168,,,,,,,False
LINC02128,,,0.03311934558239565,0.0789050847132248,,0.24562760719540727,False
AC025810.1,,,,,,,False
LINC02127,,,,,,,False
AC027688.1,,,,,,,False
AC027688.2,,,,,,,False
SALL1,0.006272804137273456,0.04522977312188068,0.028590875332157387,0.16866931146444716,0.6564074528125668,1.3945124950537565e-17,False
AC009166.1,,,,,,,False
AC087564.1,0.14159884675202997,0.27518629621829965,0.41594966413593193,0.20230292089637672,0.9647903958651369,0.633696686728507,False
AC007344.1,,,,,,,False
HNRNPA1P48,0.005936737174832744,0.2358513306590009,0.5888787091038814,0.436728542216268,0.15440295355032896,0.37886898246735934,False
LINC01571,,,,,,,False
AC009039.1,,,,,,,False
LINC00919,,,,,,,False
LINC02180,,0.6132070558446958,0.6389098779445004,,,0.24562762128584384,False
AC007333.2,,,,,,,False
AC007333.1,,,,,,,False
CASC22,,,,,,,False
TOX3,0.5426487735560804,0.6408013720625106,0.6590124101056571,0.46659522573649903,0.09338692494006864,0.03727705184719094,False
CASC16,,0.6132070762764592,0.6389098972484948,,,,False
AC026462.3,,,,,,,False
AC026462.2,,,,,,,False
AC026462.4,,,,,,,False
AC007906.2,,0.47447848787510094,0.5067620818193368,0.5695501881755332,0.3107492904200654,,False
CHD9,0.00016892569377667971,0.5619334503988476,0.18528076837974586,0.8020399295846081,0.11085812117048328,0.3474615435971721,False
AC007342.4,,,,,,,False
AC007342.5,,,,,,,False
RBL2,0.0013233561085491874,0.7564544612356443,0.334062008676251,0.6985855412904303,0.1858944501956069,0.05309814642861925,False
AKTIP,6.401857017166211e-07,0.18985015985403583,0.8698760988091255,0.32504350538927274,0.005214973515729227,0.7932091353904858,False
RPGRIP1L,0.00019834276462760367,0.3744933792412176,0.33929711416464814,0.2322322312861103,0.008182708247298536,0.30657768212931674,False
FTO,1.1453668137502186e-12,0.6723688002117267,0.19242014314590447,0.1325746217741024,1.918931064339144e-13,0.7988959630919499,False
AC007496.2,,,,,,,False
AC007496.1,,,,,,,False
AC007347.1,,,,,,,False
AC007907.1,,,,,,,False
LINC02169,,,,,,,False
IRX3,0.05936657557092923,0.035396078317407896,0.8769723866854402,0.591910096286719,0.024161742386991068,0.001129753820472515,False
AC018553.2,,,,,,,False
AC018553.1,,0.47447851333310176,0.5067621063023304,0.5695501730567416,0.3107492714729213,0.24562759310497015,False
LINC02140,,,,,,,False
LINC02183,,,,,,,False
AC007491.1,,,,,,,False
CRNDE,0.1622654984909841,0.4851316753851044,0.532523556640079,0.7908561472548459,0.8034617449792419,0.039556225590379614,False
IRX5,0.9035343582441211,0.1519322313217577,0.5061866136336421,0.429564078919068,0.8373734293415691,0.043776204412318255,False
AC106738.1,,,,0.5695501881755332,0.3107492904200654,,False
AC106738.2,,,,,,,False
AC109462.1,,,,,,,False
AC109462.3,,,,,,,False
IRX6,,0.3808396974447593,0.7181220891121849,0.0789050847132248,0.32422657514256115,0.38945784330654953,False
AC109462.2,,,,,,,False
MMP2,0.38500522509491575,0.837908704413923,0.23695695393948976,0.030366902192987086,0.8008018922628262,0.018458777570457528,False
AC007336.2,,,,,,,False
MMP2-AS1,,,,0.5695501730567416,0.9842959928336349,0.8318004581301754,False
LPCAT2,0.3608670032999832,0.6494773344171041,0.2830418072160555,0.26825499152821974,0.2636810248847453,0.03751738862979845,False
AC007336.1,0.29935249078555415,0.04798447505224286,,0.5695501730567416,0.3107492714729213,0.014034820476096756,False
CAPNS2,,,,,,,False
SLC6A2,0.9571058819681144,0.298141476170891,0.6389098972484948,,0.32422657514256115,0.38945784330654953,False
CES1,0.019574851786024958,0.954697526627213,0.6027835688565495,0.8415632237133084,0.051379806266828115,0.43008682237659257,False
CES5A,,0.3113548942510222,0.9101855114440726,0.9801961176264322,0.3036185635910682,0.8318004581301754,False
AC007495.1,0.29935249078555415,0.04798447505224286,0.03311934558239565,0.4009676154215521,0.5799707653906685,0.2233124405780885,False
AC007495.2,,,,,,,False
AC079411.1,,,,,,,False
GNAO1,1.9840567910430196e-28,0.91071045028734,0.0003295076167727748,0.0166712938072832,1.006977279722392e-12,8.349937043050627e-10,False
DKFZP434H168,0.2993525192231709,0.9835777745934707,0.9101855073123057,0.40096762465687297,0.3107492904200654,,False
AC009102.2,,,,,,,False
AMFR,7.387556452497814e-08,0.7841327448742611,0.07475955636638758,0.4952363432355734,2.710837469967215e-05,0.39821518094358677,False
AC092140.1,,,,,,,False
NUDT21,1.7199525963830467e-09,0.9927110060799254,0.3572028078320074,0.5302514632142221,9.326859038843034e-10,0.6388569795081662,False
OGFOD1,1.680659511267813e-05,0.46250888792612777,0.6203849447677989,0.9122142272310177,0.20522949474901073,0.8026065779006343,False
AC092140.2,0.519504964258029,0.22374449701443316,0.14378326145595052,0.5298332659218588,0.7272334775786294,0.7711731541016076,False
BBS2,2.4274136678152764e-06,0.4601533354779609,0.036240715262519506,0.8136050922897652,0.5684846956158329,0.32662548811149283,False
MT4,,,,,,,False
MT3,9.681189103470945e-52,0.47246739846850705,1.2045353129211286e-11,0.7004563716200267,1.249697960141581e-12,0.1517839315513695,False
MT2A,1.0785923252840041e-12,0.08984021613464951,1.088889654295069e-05,0.9288893918109212,0.27988457640949255,6.3007191024094e-19,False
AC026461.3,,,,,,,False
MT1E,2.27981205255908e-08,0.3287362824909067,0.00022805108351148216,0.16043454414005373,0.39944579134968616,3.3610672389641664e-05,False
MT1M,5.017433876700734e-06,0.007336358835359906,0.033110891504896524,0.3747452419485906,0.6656951083924858,0.3777708982773539,False
MT1A,0.19351934508546131,0.18362383441370309,0.14406875772910052,0.12938197873929017,0.6612086413574473,0.42483853109912106,False
MT1B,,,,,,,False
MT1F,0.06389674551828295,0.008943615103121952,0.1033314777813533,0.6269223507390909,0.523224076726353,0.010708102338475764,False
MT1G,0.09037172286441528,1.8464554646805377e-06,0.04280626830244182,0.37698834227254463,0.3821004516477412,0.883174992457765,False
MT1H,0.5730651719158935,7.954003245641916e-05,0.21168791446014532,0.5847991551448171,0.4780998347656923,0.062309902993102816,False
AC026461.4,,,,,,,False
MT1X,1.3151421603195882e-05,0.28479386078464813,0.011574253171880973,0.9600764019600359,0.0965817974054665,6.358232644876881e-12,False
AC106779.1,,0.4744785387910989,0.5067621307853205,0.5695501730567416,0.9842959925173929,0.389457824213828,False
NUP93,7.061514582632395e-06,0.532650300592038,0.16897714911992345,0.317945551740524,0.9386169866051349,0.5102175459036613,False
SLC12A3,,,,,,,False
HERPUD1,2.6779017822164645e-07,0.45301926398625225,0.04550347273809051,0.3162994278825856,0.24429699787289436,0.006052752649792436,False
CETP,,0.2574684692257504,0.9291368774698063,0.9801961168484588,0.30361854461391663,0.18920412335507383,False
NLRC5,0.06814580381640208,0.026305035601350935,0.12594671902613647,0.2850475580180869,0.5699207071202401,0.6222926439202672,False
AC023825.2,,,,,,,False
AC009090.2,,,,,,,False
CPNE2,0.0006556525426228136,0.008063789910751833,0.9066904503585483,0.8624457227103967,0.7043543399395585,1.6580433438229941e-16,False
FAM192A,1.593535418093153e-10,0.08533923939703783,0.8704278710385815,0.9775562055652751,8.108546307498855e-07,0.8140695147264767,False
RSPRY1,0.00035105034567049943,0.6684345913212442,0.6747495855617623,0.6093092053431342,0.5937336921131882,0.07691544616573145,False
ARL2BP,2.9342531160723012e-06,0.13866204300937024,0.2583506829918361,0.07848691498162033,1.0967899853069063e-06,0.0019597038598773053,False
AC009090.3,,0.25746849121901705,0.9291368801930504,0.7208322737411553,0.271666722862576,0.0048096881207518195,False
PLLP,0.0034118774039649646,0.1696445053564789,0.15262311510548965,0.24154391276861825,9.597253092538197e-07,2.8915691843925165e-73,False
CCL22,0.33618924706250664,,,,,0.24562763537627955,False
CX3CL1,9.034179687388959e-13,0.18492353541937315,0.37015553080153496,0.8292376770110836,0.008828558216484742,9.7942014213337e-12,False
CCL17,0.29935249078555415,0.5770998310397728,0.5067621063023304,,0.32422655566043324,0.8318004597386288,False
CIAPIN1,1.0496189519550075e-09,0.4021195684099236,0.5679377537655125,0.7393144402285386,0.00011104718901076552,0.0037640803270567774,False
COQ9,5.843743400502298e-05,0.579136107551435,0.29294853013161215,0.6870201088512332,0.001558492391248599,0.49377854515957476,False
POLR2C,8.785597596219215e-06,0.04697419913849299,0.013007360524320406,0.2385166636193216,0.014264615436199243,0.21409753639629917,False
DOK4,0.0026288521210762455,0.38661893585023976,0.42719827401249644,0.9179442604456128,0.009419251524443948,0.43258572995704403,False
CCDC102A,,0.38083971575447717,0.4159496820598798,0.20230292089637672,0.023107961146433473,0.10036314719681325,False
ADGRG5,,,,,,0.24562759310497015,False
ADGRG1,6.887211751338807e-07,0.27101833870108444,0.33583943329032306,0.22434181529317512,0.01852298620795934,0.33818419525726595,False
AC018552.3,,,,,,,False
ADGRG3,,,,,,,False
AC018552.2,,,,,,,False
DRC7,,0.6132070762764592,0.6389098972484948,,0.32422655566043324,0.389457824213828,False
KATNB1,6.462796890186162e-08,0.491760968525191,0.8982249739095571,0.17287696849246045,0.010284033971722922,0.0029336276603873263,False
KIFC3,1.7120035744441632e-06,0.4585716468431984,0.4728424384921619,0.02613182266091858,0.03688340877376633,0.6134749729605605,False
AC092118.2,0.14159884675202997,0.7445311213198327,0.7947432606520004,0.7208322737411553,0.5473951159235773,0.39849774908336877,False
AC092118.1,,,,,,,False
CNGB1,0.2993525192231709,0.25423809828189514,0.3289232183391765,0.9838417835460087,0.4012066812476387,0.38945784330654953,False
TEPP,,0.25746849121901705,0.4689029993661614,0.08873379430884747,0.5799707653906685,0.2233124405780885,False
ZNF319,0.0011999313660327135,0.6809650487413426,0.34661450274047456,0.3926411137340292,0.03139609291053735,0.014353625723095785,False
USB1,1.0259292424760863e-06,0.2926475387805073,0.36117292870505047,0.21904539533012463,0.02716473692562564,0.08176080101464689,False
MMP15,0.624458076871487,0.03579767525089421,0.46430864458091303,0.5649273640329538,0.8095644066178442,0.2516611749486642,False
CFAP20,2.064963770973869e-06,0.2663183937606124,0.14277951295515084,0.5611247905764454,0.004863936447129061,0.15726755068884765,False
AC026771.1,,,,,,,False
AC009107.2,,,,,,,False
CSNK2A2,5.9047826696529746e-05,0.30274540840654374,0.19984026506323607,0.4387570221482672,0.00041658961353017104,0.16015330018929227,False
AC009107.1,,,,,,,False
CCDC113,0.0002824493127439346,0.13187278865298988,0.6809418288410689,0.9186243521214608,0.00017316199163747815,0.6363622892834393,False
PRSS54,,,,,,,False
GINS3,0.9571058819681144,0.6888225292363055,0.7947432606520004,0.28504758852639767,0.5764775359129962,0.39676379947838014,False
AC009118.1,,,,,,,False
AC009118.2,,0.47447851333310176,0.5067621063023304,0.42093001635108707,0.5473951159235773,0.5133485860433228,False
LINC02137,,,,,,,False
NDRG4,2.33349190718465e-34,3.767366696917223e-06,0.9608853950217069,0.4408138399611643,2.0808178719546355e-44,5.55729966880879e-37,False
SETD6,0.6877919267550532,0.4001871793949162,0.6680789665086804,0.7922084259702875,0.6143522147192413,0.09865689044027803,False
CNOT1,1.2613880953099912e-07,0.4526989168695569,0.6167542719922368,0.02075576879859502,0.369577580420705,0.20871948267192664,False
AC009118.3,0.013415020842356708,0.029711420599751275,0.9057476308297011,0.5948788569569152,0.43451216628562717,0.8803207272326552,False
SLC38A7,0.004823573591952092,0.9000621970847382,0.3089530567603288,0.8633746436905364,0.028556464427478577,0.9334098823339512,False
GOT2,2.8941560326039573e-11,0.009326180851121926,0.2254226425954536,0.2339803567653585,1.1058388601522038e-07,0.18343252863163656,False
AC092378.1,,,,,,,False
AC092378.2,,,,,,,False
LINC02141,,,,,,,False
AC018554.3,,,,,,,False
AC018554.1,,,,,,,False
AC009081.1,,,,,,,False
CDH8,4.480854129543855e-06,0.012902432281349763,0.00025969141728123576,0.2091548583142878,1.640988922214975e-10,0.174560615361897,False
AC012174.1,,,0.03311934558239565,0.0789050847132248,,,False
AC009110.1,,,,,,,False
AC138305.1,,,,,,0.24562760719540727,False
AC138305.2,,,,,,,False
LINC02165,,,,,,,False
AC092337.1,,,,,,,False
AC093536.2,,,,,,,False
AC012322.1,,,,,,,False
AC092131.1,,,,,,,False
CDH11,0.025230377338171784,0.590014521618411,0.3858274946593965,0.47007936463370814,0.258927362290739,0.43975460709459047,False
LINC02126,,,,,,,False
AC009055.2,,,,,,,False
AC009055.1,,,,,,,False
LINC00922,,,,0.5695501730567416,0.3107492714729213,,False
AC092138.2,,,,,,,False
AC092138.1,,,,,,,False
AC022164.1,,,,,,,False
CDH5,0.1588833620440944,0.894903008299381,0.5733590250774305,0.14877694554055174,0.648413649144316,0.20119178091796155,False
LINC00920,0.29935249078555415,0.298141476170891,0.24030944436080798,0.0789050847132248,0.04828503206988683,0.9878300451117403,False
BEAN1,0.0040217502152887045,0.8944957219920942,0.5401642161513336,0.887157324829956,0.0006875700997661559,0.16464236578734917,False
BEAN1-AS1,,,,,,,False
AC010542.3,,,,,,,False
TK2,0.0004914468821433358,0.22202431663288674,0.5565401281830915,0.8534531733195901,0.003926554608123251,0.7911465534382891,False
AC010542.2,0.12967736205163008,0.7846786356943867,0.9283074868749416,0.44860557921915045,0.4268089658530856,0.7194941096239827,False
AC010542.4,,,,,,,False
CKLF,0.11778408822100216,0.5947640607837843,0.6475689165560282,0.5424065148855785,0.48083807804998124,0.032092121436034085,False
CKLF-CMTM1,,,0.03311934558239565,0.0789050847132248,,,False
AC010542.5,0.2143679738718996,0.6933752404522395,0.44036371956323284,0.8000677811226282,0.4324194743000749,0.5157394139870973,False
CMTM1,0.29935249078555415,0.04798447505224286,,,,0.24562759310497015,False
CMTM2,0.9571058826491716,0.298141476170891,0.028449573983587176,0.08873379430884747,0.5799707653906685,0.2233124405780885,False
AC010542.1,,,,,,,False
CMTM3,0.6304918540318424,0.7205550184949745,0.05007666269134992,0.13245339476092377,0.6730783889845947,0.13275822634365042,False
CMTM4,9.209735776634597e-13,0.34784886531409354,0.08224503303631223,0.4106611961701728,0.014345509312477665,0.00097207086245671,False
DYNC1LI2,8.996536305955418e-11,0.15593824796043868,0.6451559603389272,0.4448774607018926,0.10457486092080785,1.8981586518317424e-11,False
AC018557.1,0.14476484757898142,0.8778131946456741,0.961586488731444,0.4413669048400507,0.5795208561309039,0.27187897009247847,False
AC018557.2,,,,,,,False
AC044802.1,,,,,,,False
TERB1,,0.6132070762764592,0.24030944436080798,0.0789050847132248,,,False
NAE1,1.3793176931447463e-06,0.8314969259065557,0.2124978155893587,0.6330450681377916,0.0021158262375450304,0.36562236728451125,False
AC044802.2,0.1415987762528735,0.749124776881037,0.13622392568360966,0.2544268375218373,0.6777525697846561,0.907285598821953,False
CA7,0.0028256288978067558,0.7866348691819166,0.06558387056554589,0.12965638360905635,0.0004116344355295054,0.03154240204898847,False
PDP2,0.014206947516988382,0.03485730699600491,0.5105443330943727,0.13330296989717497,0.5381048216390081,0.007907532552113494,False
CDH16,,,,,,,False
RRAD,0.4123182148340675,0.6933752274787259,0.049529956586648306,0.18913585448080852,0.06225479024311061,1.3939317198430609e-05,False
FAM96B,5.421387933995332e-08,0.13286326499582146,0.6995324959858011,0.016085857200107717,5.2718425311322753e-05,0.0002777496311858629,False
CES2,0.0032576791814273877,0.4360177685014449,0.2512438989295172,0.009234337098167796,0.11633533630611632,0.12355009565761456,False
CES3,0.7163466796191058,0.9767300430541267,0.42540784953768207,0.5345406850218416,0.29622526194154375,0.1356191252582535,False
CES4A,0.0026363874094685663,0.833914212488261,0.793189818071033,0.4330586183000459,0.6574809389830603,0.2681961160298862,False
CBFB,0.00019466466767426268,0.003400575178232893,0.25120680779238214,0.14391421534751744,0.21195833172880285,2.1489761517390352e-05,False
C16orf70,5.354346934130443e-05,0.5176219234575815,0.452494236909166,0.5852287450779167,0.037773452776891925,0.8260316668500975,False
B3GNT9,0.46411202124531237,0.4645534306150775,0.9492676906392199,0.6583517246241273,0.6642240234414483,0.0006123133681540039,False
TRADD,0.30218704036080896,0.2278347487275943,0.7805392765656439,0.8080070704091264,0.12883512356871002,0.11882256841307778,False
FBXL8,0.0279335832760512,0.09372443163426265,0.44442737984061875,0.27257606424477043,0.7991403786855131,0.2992959148219981,False
AC074143.1,,,,,,,False
HSF4,4.03901628534615e-05,0.0005919622806660715,0.14602578119306253,0.02637444143964067,0.5179763005515922,0.10774907774301835,False
NOL3,0.22300391522983898,0.09990659701735659,0.061352489293400425,0.06723743387104103,0.006177141743143008,0.5659787487529676,False
KIAA0895L,0.00022972771883720237,0.44539483169623073,0.30876216182884303,0.5802445395860432,0.006033715770629234,0.38917470112575536,False
EXOC3L1,0.14159879975259337,0.7445310997679009,0.24931577019280832,0.16222426415182928,0.14505146358773463,0.12169158203624923,False
E2F4,2.3502829153625804e-05,0.8389427899094553,0.153052218253001,0.4975160355805125,0.1834781603370304,0.9964251077034458,False
ELMO3,0.12536429395722623,0.5864018532116185,0.4203179052468591,0.06942234912591001,0.5086917100267878,0.10659928557531213,False
LRRC29,0.6304918424123604,0.41915707235247357,0.9076037632140921,0.9553309999495002,0.917803897786633,0.803865426051479,False
TMEM208,1.261753758234394e-06,0.971344782064762,0.45365936601642187,0.846573586310653,0.1787609280190076,0.19715230156676491,False
FHOD1,0.8846063191759368,0.9217306335386026,0.8961677421949608,0.7677866815184862,0.5507102887219595,0.5075241940768663,False
SLC9A5,0.5224023960509453,0.6603449027692648,0.5592729318439112,0.21823898159062913,0.3508810606707884,0.0786360671301056,False
PLEKHG4,0.28060098463071054,0.4481668636192184,0.6819249716968019,0.7208322667418494,0.10315433756382042,0.17260163015288596,False
KCTD19,,0.6132070762764592,0.6389098972484948,,0.32422655566043324,0.389457824213828,False
LRRC36,,0.4744785387910989,0.49157006863832897,0.7208322667418494,0.15148216043588722,,False
TPPP3,0.8450862586528489,0.5268572325725299,0.22095385894097033,0.6941545975871036,0.29678156676892475,4.1452970164999016e-58,False
ZDHHC1,0.5607289870853008,0.31444050495805004,0.7581315532296486,0.7977284444953836,0.0029210146826007307,0.4216674996422177,False
HSD11B2,0.5195049806947689,0.14077881767517653,0.49157006863832897,0.7208322667418494,0.15148216043588722,0.044032960408682105,False
AC009061.1,,,,,,0.24562762128584384,False
ATP6V0D1,8.241010915908454e-25,0.02785059360675847,0.8793924735516655,0.5921911250328349,9.4642929377314e-14,1.5852957303631773e-10,False
AC009061.2,0.9571058832300734,0.8180591295532247,0.7181220968977294,0.6560634536405076,0.2407682786169281,0.0963584012983523,False
AGRP,0.29935249078555415,0.8180591217659557,0.41594966413593193,0.5695501881755332,0.3107492904200654,,False
AC027682.6,0.026207172028582634,0.27875380820392315,0.9617324893636865,0.7409970029064079,0.11710804451283448,0.15936778263453374,False
RIPOR1,2.298773410910255e-07,0.9388252961989116,0.13011293247873412,0.5792235155761617,0.023623482632071653,3.332285809837359e-06,False
AC027682.5,,,,,,,False
AC027682.2,,,,,,,False
AC027682.3,,,,,,,False
AC027682.4,0.5195049686933401,0.8900002710743479,0.6819249629930995,0.9801961176264322,0.07880734563415835,0.10036314719681325,False
AC027682.1,0.33618926240646474,0.31135492217930216,0.34734802409465615,0.5695501730567416,0.9842959928336349,0.39849774908336877,False
CTCF,0.000170673191584446,0.02547344355209743,0.37344168240226105,0.4416464296118954,0.14471263667932696,0.5436056132872467,False
AC009095.1,,,,,,,False
CARMIL2,1.153458138661717e-09,0.49982928144517347,0.1893159988898456,0.7412316464465989,0.18742836727421724,7.231625603403898e-07,False
ACD,0.014299689596549122,0.4001251076688943,0.2827255275628299,0.1212569286912906,0.46088420245202344,0.2137560201554137,False
PARD6A,1.7970813385828533e-08,0.4997136680307448,0.3938709967875147,0.2378304583562419,0.014013968599779953,1.2527993560488125e-06,False
ENKD1,0.0014708281781300472,0.09072238702767368,0.18808653957845956,0.05790846689696317,0.35152353693300553,0.1833478486553042,False
C16orf86,0.6304918424123604,0.5839732769327298,0.8756050580883429,0.9435444796349245,0.29633871570034004,0.6373808606529965,False
GFOD2,2.2441604641319938e-06,0.10197134596700293,0.8935643457285392,0.7076224036382824,0.00039613747383893095,0.006639643413042875,False
RANBP10,0.004530361598310509,0.5967541451870948,0.264596416780096,0.9412129497882351,0.9747533862257605,0.5172446361465247,False
TSNAXIP1,0.07117634134249075,0.14862184659249694,0.5104604957661301,0.7882065742508967,0.020291074884124752,0.7629649470647002,False
CENPT,1.512872796890808e-05,0.08432960047552654,0.3853120907044848,0.4879060698245583,0.28916737046012025,0.7493192377427887,False
THAP11,2.417913828162468e-05,0.7327019330553832,0.20655386088790878,0.6008069071468207,0.010942223543430505,0.9288504930265788,False
NUTF2,3.169568175967658e-07,0.9080159914802262,0.8571284149479853,0.4679238086882649,0.00042138757712958236,0.15853432032103162,False
EDC4,,,,,,,False
AC040162.3,0.2806009742368226,0.0065575978975225754,0.028449570930701093,0.23429582444701647,0.1514821764746284,0.10036314719681325,False
NRN1L,0.2993525192231709,0.9835777753519606,0.34734799626416013,0.42093001635108707,0.9777763063689434,0.43008681133312077,False
PSKH1,0.43130866335420737,0.5629413172531297,0.6813219169090645,0.23894407071878737,0.10399864730255295,0.00013990311418768522,False
CTRL,0.03708273548204576,0.1861553116010111,0.744902302730907,0.2342958060507229,0.9777763054973219,0.2318129705867386,False
AC040162.1,0.01957484596860384,0.23944657103785125,0.33690688501338184,0.8417981047601719,0.3135037711777255,0.21554257591089496,False
PSMB10,3.3291809928503477e-06,0.02861607451912939,0.8185145593230047,0.1422348801011979,0.25431305145974026,0.2758491214798037,False
LCAT,0.14561345174330756,0.00018575406657565802,0.38989388662387203,0.8750699840418908,0.6551641106918291,8.428870064399149e-05,False
SLC12A4,0.3021870469816121,0.29666793576496214,0.07301383399857676,0.09267299063056898,0.27383917861370694,0.0553462861863445,False
DPEP3,0.14159882325231235,0.14077880620643335,0.49157005198530546,0.0789050847132248,,,False
DPEP2,0.14159879975259337,0.744531114039556,0.7947432606520004,0.0789050847132248,,0.24562763537627955,False
DUS2,0.06243798244982759,0.03934465657789169,0.4462002792162383,0.6580427191523338,0.9201269187651617,0.8243544008199241,False
DPEP2NB,,,,,,,False
DDX28,0.0002867608840037359,0.06369674349510955,0.1607126840782465,0.3713550929823093,0.09141948336324532,0.015824843496268316,False
NFATC3,0.2981532561586521,0.5542897171761818,0.06605535953064241,0.14968125868296767,0.9748219068520655,0.010951997327849504,False
AC020978.3,,,,,,,False
AC020978.5,0.9571058819681144,0.5770998310397728,0.49157005198530546,0.8160133360133334,0.9685287565187982,0.9878300453930636,False
ESRP2,0.21436798228904455,0.1036629560240548,0.16721460230549537,0.8231540993846034,0.4994742372727543,0.4774404081420245,False
PLA2G15,0.0014210452495775593,0.6747415254957179,0.09116600206111637,0.5016850094754277,0.06874549054824075,0.36845425696850187,False
AC020978.2,,,,,,0.24562763537627955,False
SLC7A6,0.03262502894344946,0.8029045041550308,0.41096469552308845,0.7448527851622331,0.0005617731280578557,0.3003860052671312,False
SLC7A6OS,0.049887446664341015,0.030707548852440255,0.8952705161588221,0.48847207086599975,0.8317456677386934,0.8610504076413374,False
PRMT7,1.0553829724703609e-11,2.086786257573966e-06,0.25586430915040753,0.1261309289955497,0.7704029439792535,0.003410878916292305,False
